user_id;time
75;1416974832
51;1415478385
97;1415511312
3;1416359317
68;1417306981
23;1417033061
28;1416462361
71;1416111040
84;1416538610
37;1416366166
56;1416810130
78;1415612276
23;1416024302
37;1416863151
80;1417126485
75;1416354645
27;1417035120
29;1416013762
65;1415458700
32;1416080237
97;1415782745
51;1416753967
16;1416207595
32;1416009122
6;1417118302
97;1416626597
73;1416844991
36;1415675227
49;1416192353
71;1417106586
9;1416174855
74;1415437995
62;1415902610
2;1415683506
46;1416777981
72;1416807702
41;1416253073
94;1415807928
81;1415852965
34;1415748190
16;1415485432
9;1417284570
4;1415782444
4;1416310437
80;1415554858
84;1415499162
99;1416711193
25;1415490838
36;1417187618
38;1416100926
22;1415703634
22;1416828814
38;1415461925
64;1416340190
71;1415815560
82;1417014237
77;1416960201
57;1417123104
57;1415974990
19;1415900055
84;1416231027
80;1416947261
14;1416677565
84;1416677267
23;1416326988
48;1416631313
15;1415537776
93;1416642565
53;1415621416
81;1416425954
34;1416599287
90;1415964542
2;1416487194
1;1417143561
89;1417398512
54;1416606210
69;1415645180
78;1417216262
73;1417013018
22;1415615828
41;1416347883
83;1416819197
98;1417067998
32;1415537406
37;1417435305
45;1416836935
90;1416388875
96;1416965609
20;1415641086
87;1417067676
59;1416635883
75;1417427733
97;1415614381
93;1415487250
88;1415855225
36;1416147796
50;1416206502
36;1415946587
44;1415656528
67;1416095498
29;1416418430
85;1416487521
93;1416885022
48;1417256372
45;1415883173
50;1416080630
43;1416565877
81;1415993343
94;1415643856
7;1416965384
37;1417363561
86;1416390908
79;1415949471
57;1415912519
82;1415671604
26;1416602124
62;1417145793
80;1417095853
70;1416921786
87;1417192864
61;1415694178
90;1417023699
72;1416701085
64;1416267002
61;1415468431
17;1415565727
66;1416981690
50;1416618899
59;1415986169
95;1416715207
41;1415939907
59;1416388387
70;1416318955
7;1416163379
52;1416771487
73;1416416213
71;1415923316
50;1415757329
36;1416897320
29;1416911872
36;1416069579
88;1417364460
71;1417372870
12;1415547291
15;1415736056
58;1417120308
36;1416956244
28;1416042863
18;1417016216
5;1416863625
49;1416879177
45;1416928636
63;1417318292
2;1416418616
82;1415928479
77;1415697142
94;1415912909
20;1416106236
57;1416012359
73;1416250175
1;1417324840
36;1417237215
35;1417179262
35;1416392109
73;1416397774
39;1417135014
55;1416429052
5;1416449461
24;1417168129
97;1416203997
55;1416326448
56;1416335942
72;1417412082
19;1417222105
20;1416250008
65;1416690741
25;1416845866
71;1417340152
99;1416342716
91;1416319645
44;1416809523
43;1416362168
68;1415581827
7;1417400730
16;1415852505
88;1415984016
84;1415808483
19;1415436861
84;1417001054
50;1416573649
56;1416598124
51;1417076370
72;1416794503
29;1416657213
17;1415437275
4;1417149448
83;1416907273
11;1415641979
26;1416563857
6;1417102650
65;1416753905
6;1416779190
84;1416405746
86;1415815952
27;1416095244
1;1416512022
85;1416628930
56;1416611321
9;1417227085
45;1416419173
56;1417161414
81;1417008762
27;1415923867
79;1417314038
34;1416289154
2;1416955115
48;1416988036
83;1416878119
26;1416578385
60;1416987902
24;1416819756
72;1417150302
71;1416327783
50;1416878175
52;1415507204
47;1416873552
96;1415773746
33;1416704887
52;1415996122
32;1416026137
54;1415792897
20;1415676634
48;1416347934
60;1416667058
21;1416670032
65;1416971980
47;1416207243
62;1416712289
84;1416909000
83;1416123217
9;1415708198
100;1416033996
36;1417346757
73;1416868570
69;1416371521
25;1417126839
68;1416616129
98;1417333899
18;1415573249
77;1416360436
15;1417379859
51;1416424563
31;1415958807
35;1416550601
25;1415741604
49;1416197439
77;1416563518
21;1415855548
27;1416364086
86;1415730780
99;1416309138
72;1416436240
67;1415442087
89;1415682652
73;1416122028
30;1417313374
45;1417030166
98;1416367960
39;1416880322
26;1417292151
88;1416647520
34;1417088154
58;1416143770
59;1416147035
34;1416039922
17;1416566184
97;1416161203
39;1416531476
21;1416680982
34;1415598573
56;1416311260
64;1417178836
50;1415530051
41;1417015147
99;1415880674
53;1415935316
87;1417081456
3;1417204000
29;1415850014
37;1415774293
24;1415879665
96;1417045934
57;1415661891
40;1415667799
21;1417188214
90;1415584116
44;1416843433
60;1415940571
34;1416533641
80;1417137008
35;1416518206
55;1415926556
30;1416791906
98;1415751294
78;1415442753
69;1415544501
68;1415579543
62;1415467530
39;1416904316
70;1416010801
27;1415628902
64;1417417437
88;1416564949
42;1415951653
10;1416990004
38;1417048551
78;1416550748
97;1416317861
70;1416786250
8;1416194804
55;1417165289
64;1416343118
64;1416854722
58;1417394097
51;1415961964
37;1417018934
44;1415800932
51;1416520435
48;1416654309
31;1416844250
19;1415704856
40;1417124251
21;1415782659
7;1415691292
13;1415638949
100;1415535048
78;1416240444
95;1416662056
62;1417396254
44;1415468585
96;1415888325
72;1416767751
11;1417375044
53;1416276627
87;1416482165
49;1416558477
73;1415774739
50;1417383987
83;1415656261
44;1416758293
36;1416226123
92;1416561423
65;1417094805
3;1416902717
58;1416008968
58;1415802010
27;1417216709
36;1416236283
40;1416229475
73;1417351815
93;1416991982
74;1415510497
20;1415947467
56;1415776456
21;1415736404
72;1416137141
85;1416501668
25;1415466093
96;1415753992
23;1415823815
70;1416290165
37;1416360103
47;1415540700
48;1416219597
41;1416617571
38;1416271267
98;1416230518
38;1415616702
80;1415911583
57;1415478608
11;1417383278
16;1416067095
20;1416713981
9;1416994134
34;1416551165
22;1415818544
12;1416189662
50;1415813761
85;1415721203
33;1416123424
54;1416499842
92;1415707571
53;1416379905
7;1417124720
71;1416289975
47;1415787064
77;1417310687
5;1417034637
37;1417223721
91;1415751960
71;1416522698
52;1416907659
39;1415671787
69;1417023408
81;1416883223
28;1416326977
20;1416015300
91;1416888952
47;1416952338
74;1415511649
1;1416197241
71;1415610163
35;1417388746
63;1416256342
5;1415795099
5;1415807087
72;1416428910
82;1416497058
33;1416969410
28;1416882995
100;1416338736
52;1417378081
21;1416827253
84;1415798233
85;1416951098
98;1416494187
39;1415476829
6;1415832242
39;1416967645
46;1415680944
72;1415507555
7;1416578295
26;1415770541
8;1415484088
57;1416149746
82;1416766895
99;1417163731
43;1415636422
23;1415587220
76;1416303243
58;1415581808
49;1416409143
72;1417380168
82;1416285842
22;1417158680
71;1416458965
42;1416405502
54;1417188022
43;1417303943
92;1416404748
84;1416655761
17;1417048384
17;1415496793
64;1416892700
33;1416193326
74;1417291815
86;1417295665
21;1415998448
30;1417308355
5;1415950539
35;1415654963
42;1416075160
31;1416702316
49;1416682965
76;1415571831
67;1416542832
68;1416577650
34;1416644413
15;1415792840
28;1416370555
30;1416089556
28;1417260987
91;1416143287
19;1416522299
70;1416017779
81;1415866947
33;1417094831
71;1416078461
64;1415457613
70;1417362072
10;1416640106
62;1415805219
4;1416476741
64;1416590421
97;1416106584
44;1416267770
41;1415611071
80;1416906690
71;1416832519
69;1415853436
29;1416376345
46;1416798554
90;1415488443
51;1415469335
21;1417100639
21;1416822449
51;1417211216
9;1416127066
12;1416426802
74;1417010669
26;1416223607
78;1416573585
74;1415898089
29;1416098813
35;1416245730
53;1415987061
47;1416391577
39;1416550889
81;1417069357
45;1416868775
2;1416589171
47;1415905901
58;1415489386
3;1415851854
12;1415855273
24;1415446670
10;1415750423
47;1416817761
95;1417418878
14;1417277718
100;1416856209
47;1416901248
39;1416045456
1;1415862123
97;1416623901
1;1415922427
100;1417324999
91;1416718887
47;1416799189
78;1416819337
60;1415567226
94;1415704139
93;1416004114
62;1417064220
19;1415807421
97;1417423051
61;1416614800
89;1416320004
100;1415939497
97;1417166706
36;1417025233
45;1416390913
2;1415832886
32;1415858620
4;1417310011
88;1417258831
75;1416382958
23;1415915422
81;1416289523
23;1415792787
16;1415983464
17;1416640580
86;1417343261
53;1416415262
82;1417050442
89;1415615136
72;1416468071
47;1416455731
52;1416558418
62;1417370854
21;1417159847
69;1416430870
28;1416231086
40;1416410316
76;1415832711
14;1415807120
89;1415906435
21;1416885105
51;1416628638
58;1417422520
49;1417102552
82;1416198630
45;1416302068
47;1417207523
3;1415637844
10;1417353879
9;1416500565
40;1416609217
11;1415951145
49;1417330434
75;1416081393
4;1416628279
19;1416946910
8;1416546075
32;1416785760
80;1415630866
70;1415851877
80;1416614297
51;1415690938
81;1416407884
94;1417183816
20;1416123449
95;1415489610
90;1416458841
18;1416912868
32;1416987218
98;1416290802
100;1416673774
10;1415910856
15;1415750349
25;1416851007
20;1416450714
40;1416997369
50;1415604107
32;1416708456
92;1416147970
94;1415916650
4;1416444409
7;1415605740
32;1416673111
73;1415878117
22;1417416729
95;1416692716
11;1416774311
56;1417357013
58;1415482656
68;1416623611
54;1417418620
35;1415592532
20;1416847301
35;1415504137
69;1415577764
99;1416871996
81;1416565853
91;1415852776
38;1415783505
10;1417052347
32;1415695825
3;1417317258
12;1416542197
94;1415977893
1;1415623088
67;1416855658
56;1415775339
10;1416332397
66;1415876848
96;1415930495
100;1415848345
42;1417317601
83;1416250061
65;1415651409
4;1416983752
63;1415710598
75;1416347202
48;1416715714
8;1417427540
73;1416281237
16;1415568427
42;1415872846
42;1417087376
57;1416574166
31;1416521763
90;1417272438
33;1416878878
89;1416723156
3;1415806330
33;1417141611
13;1416020466
64;1415942128
67;1417330349
14;1416060582
83;1416761271
99;1416883289
78;1416913634
65;1416271520
65;1416057726
98;1417112010
96;1415688586
79;1415568112
18;1417243942
23;1415651846
14;1416782125
41;1416419300
85;1416459342
35;1415727533
41;1416006235
54;1415560068
38;1416317264
61;1416753375
16;1416396028
36;1416312346
34;1417313757
52;1416965847
14;1416295563
82;1416708583
65;1416450458
14;1416979374
4;1415624090
6;1417411201
43;1416471750
80;1417283158
66;1416705930
100;1415611446
14;1417006859
26;1416352433
56;1416065544
50;1417356194
65;1417100527
90;1417014262
43;1415938941
89;1416101662
10;1415858240
77;1415969144
49;1415910701
43;1416715914
84;1415735223
69;1417400178
40;1416514740
46;1415847064
84;1416773544
98;1417356006
16;1415537340
27;1416632424
76;1417336850
82;1415608094
48;1416849634
68;1416735371
43;1416185113
35;1417199084
67;1417144245
6;1415660116
75;1417262061
83;1415927869
77;1416138340
82;1416934648
90;1416368954
57;1417144025
55;1416399639
8;1416453020
20;1416101979
10;1417067593
92;1415965905
53;1416786280
61;1415557185
82;1415937129
64;1415546179
46;1416725249
67;1416824973
58;1415925632
43;1415749425
10;1416083674
34;1416257380
97;1416121765
15;1416714947
92;1416620763
66;1417334213
44;1415980655
43;1417096310
97;1416520080
44;1416428975
10;1417182960
6;1416218508
6;1416459803
84;1417134766
28;1415966776
81;1415855027
4;1417089906
56;1415904430
76;1417121236
7;1415566552
72;1416245229
57;1416736069
86;1416101692
49;1415959642
60;1415499850
19;1415590773
73;1416714922
48;1416297963
65;1415933881
47;1416494907
70;1415690505
22;1417325648
64;1416222292
69;1416218723
33;1416587507
86;1416507568
40;1416188457
38;1416779547
36;1415552029
99;1416306933
17;1416265444
66;1417398771
8;1415695442
75;1416007826
88;1416659329
16;1416825798
37;1416094598
90;1417219093
34;1415579636
100;1416958865
52;1417406993
81;1416518007
40;1417119086
92;1415836097
55;1416739087
45;1415593116
52;1415830417
79;1416533895
21;1417023898
44;1417110800
89;1416644389
91;1417185540
53;1416073258
82;1416988797
14;1416379423
44;1416244777
33;1416255409
2;1417121837
21;1415756020
49;1416716664
45;1417099355
91;1416033368
43;1415795942
49;1416252833
77;1415688815
92;1417274365
88;1415442062
85;1416715737
93;1416698750
39;1415463697
49;1415816151
7;1415845353
39;1416660142
26;1417365964
27;1416969345
38;1417345987
2;1415637921
4;1415940786
94;1417028497
97;1416319479
76;1416274629
43;1416094338
10;1417205902
81;1416121716
84;1415597729
62;1417288707
4;1416631177
74;1415873440
36;1415734796
64;1415904009
74;1415502252
73;1416848080
78;1416356457
44;1415912499
8;1415829906
6;1416755392
63;1417153570
13;1415755791
100;1415771866
23;1416197318
54;1415602462
23;1415743635
47;1416999417
32;1416346854
27;1417119228
35;1417335947
15;1416515142
31;1415454490
27;1416515266
38;1416045791
37;1416118633
33;1416574167
57;1416182080
97;1415677605
63;1416934406
61;1416295777
22;1417275864
57;1416946001
41;1415863572
10;1416974275
45;1415765571
80;1416711734
7;1416720865
2;1416566172
7;1417231855
42;1416067227
78;1415867848
92;1415654107
31;1417091407
59;1417091823
71;1415557827
80;1415843946
21;1417412037
70;1415977819
100;1415840799
81;1416850519
49;1415953170
91;1416740943
88;1417059994
57;1416881247
92;1415885847
33;1416152780
2;1416604368
56;1415825724
72;1415753040
44;1416189060
57;1417282951
69;1415866656
63;1416269506
100;1415450114
5;1415994723
6;1415930486
34;1416438590
94;1415560588
2;1417133857
10;1416688568
53;1417244349
17;1415647471
22;1416173204
87;1416035230
54;1416973183
74;1416860502
82;1416728909
14;1415627979
6;1416943361
30;1416494609
45;1417335999
65;1415686138
64;1417088515
19;1416216278
78;1415855446
73;1415822109
60;1417149585
90;1415909634
85;1416433064
38;1416191288
23;1416740362
87;1416269180
92;1415665090
82;1416548076
69;1416406477
23;1415984362
10;1415670824
5;1415569862
45;1416099108
72;1417425086
29;1415807796
100;1417341612
36;1415780162
87;1417087509
94;1416428052
92;1417192982
88;1416903256
61;1415696305
34;1416394659
3;1416966116
5;1416972758
23;1415728217
22;1416500481
48;1416540818
84;1416370791
18;1417421132
36;1415599107
83;1416471036
45;1416181700
78;1416226715
2;1417038588
35;1415486899
87;1417083823
4;1416353286
44;1415496533
24;1416231322
27;1417055443
76;1416615421
47;1416409695
22;1415473625
78;1416346131
100;1416342870
65;1416489425
84;1417364982
93;1416191656
31;1416273636
50;1417230293
39;1416425643
73;1416667590
66;1415732241
84;1416794888
32;1417401886
57;1416819352
56;1416206739
32;1417388056
21;1416733596
11;1416731799
53;1417290249
23;1416013361
63;1417417697
49;1416259524
98;1417428804
66;1416809616
10;1417023633
13;1416814234
85;1415707895
91;1415556547
28;1415737770
84;1416146587
42;1415627126
14;1417216747
49;1416698442
26;1416748466
96;1415745916
1;1416728261
34;1415860133
90;1416752141
51;1416554617
82;1416632104
98;1416401485
68;1416949045
56;1416057917
73;1415704392
74;1416687847
94;1416459647
75;1416273752
93;1416360304
29;1417310306
88;1417084336
74;1416237784
67;1416124507
37;1415858196
99;1415871575
98;1416528390
3;1415554544
81;1417045092
2;1416114060
6;1416236212
69;1415864865
33;1415735554
89;1416806055
94;1416113950
68;1416741215
63;1415630565
77;1415675177
63;1416987795
80;1416039060
72;1415792330
5;1415743842
14;1416281202
38;1416276749
72;1416545519
34;1415815616
17;1416143184
98;1416489283
81;1416733915
85;1416274958
18;1417341477
15;1417310983
40;1416822768
25;1416340968
51;1415906676
54;1415499006
11;1415618024
71;1416321197
68;1416231162
64;1417113977
65;1416595606
83;1417395910
4;1415706104
25;1416134151
98;1417179949
43;1416353423
15;1415892022
73;1415471411
76;1416515104
57;1417111212
42;1416373668
25;1415512257
89;1415626519
95;1415950435
80;1416866448
1;1416403380
26;1416956233
13;1417215889
95;1416099584
61;1417235257
98;1417022239
66;1415824862
1;1415855074
97;1417027831
98;1416118039
41;1416122164
16;1416722583
16;1415458458
81;1416276719
67;1417365429
89;1417354764
15;1417351953
33;1415935292
97;1416209979
50;1415573390
64;1416537816
59;1416730618
90;1417025450
72;1416807987
53;1415812010
67;1415987056
6;1416734971
23;1415527561
44;1417270599
73;1416083629
86;1415716030
69;1416016041
49;1416328385
69;1415688866
84;1416489461
11;1417033258
68;1415585325
92;1416029264
3;1415461847
12;1417067180
28;1417344708
60;1416548762
63;1415936274
70;1417131791
19;1416799721
6;1416733947
68;1415453803
53;1416681078
30;1417037429
98;1416297906
22;1415893802
16;1415546092
2;1416118220
91;1416661543
76;1416615362
10;1417002989
70;1416419084
3;1416697417
33;1416616774
100;1416128543
27;1417075993
96;1415713110
7;1415735734
82;1416019633
5;1416820417
97;1416996497
21;1416867900
48;1416648052
37;1415919466
12;1415437934
35;1416353530
57;1416851553
2;1417357981
88;1417383666
11;1415534572
55;1416467605
13;1416824896
55;1415717498
8;1416171411
45;1417139248
40;1417425738
2;1415460978
66;1415939338
91;1416151363
86;1416623489
12;1416239620
87;1415573267
76;1416491193
70;1417313388
12;1416160814
1;1415529020
6;1415843453
89;1417085997
56;1416628189
35;1415516753
29;1417263038
53;1415730632
34;1416446461
64;1416831383
59;1417331450
13;1417249568
83;1416809547
59;1416576181
43;1417169991
12;1416622365
33;1416809192
71;1416860338
12;1416635780
94;1417304152
11;1416287888
69;1416034698
48;1415782685
87;1415443215
34;1415752590
90;1415639075
51;1415848586
94;1417001276
39;1415783073
81;1417427094
87;1415870382
49;1416828491
38;1416688669
23;1417389675
2;1417099402
87;1415438829
50;1415835103
42;1416065957
20;1415790701
44;1415510763
43;1416936581
1;1416102435
89;1417332201
1;1415537860
3;1416666999
88;1416725647
81;1416973145
89;1415866630
31;1415955784
52;1417018002
58;1416205523
11;1417057068
16;1417102974
59;1416352449
79;1415800767
38;1416155556
22;1416557631
99;1416837938
33;1417006752
66;1416425031
54;1416568155
62;1415868719
94;1417265307
59;1416126936
82;1416048636
56;1415539921
100;1415541184
25;1417339524
37;1416197049
14;1416729371
10;1415846798
90;1416575379
91;1416576190
62;1415679348
66;1417246454
9;1417123971
5;1415445663
90;1417094294
72;1415458274
56;1415867603
35;1415518841
51;1417359848
98;1416388830
24;1415551250
99;1416054811
44;1416951449
34;1415685919
8;1415696195
77;1417297737
20;1416707885
15;1416172872
52;1416750522
41;1415753989
27;1417266214
9;1417116706
20;1417325220
93;1416260246
26;1416323310
75;1417297428
7;1415467040
50;1416793906
35;1415745056
99;1415618089
93;1417042100
55;1417143981
43;1415828591
47;1415812655
72;1415815320
63;1417416094
82;1416690299
11;1416558286
11;1415601128
83;1417193184
55;1415494360
72;1416939981
89;1415638318
2;1417388885
96;1416324326
85;1417191102
98;1417059703
49;1415782694
6;1416601292
37;1416361656
43;1415829169
8;1417334078
4;1415962101
79;1416282092
94;1416523224
87;1416033009
99;1416100865
73;1417276629
62;1415820011
82;1416225774
92;1416443094
26;1417002068
95;1416230048
85;1416843500
4;1416992700
13;1415802855
3;1416095474
17;1415540765
14;1415690487
19;1416644616
10;1415564594
45;1415545510
72;1417088607
58;1415997186
58;1417249401
85;1416383360
100;1416735093
90;1416213989
65;1416776315
51;1417435020
63;1416346024
88;1416295765
6;1416819239
44;1416363354
90;1416381102
92;1416666361
69;1416404532
48;1416476727
43;1416458109
19;1416238790
52;1416855464
3;1416576007
25;1416363051
76;1415972601
53;1416822100
47;1415902725
67;1415525816
98;1415883258
85;1416311871
22;1417055850
1;1416395045
26;1416179094
31;1415495420
53;1416231069
60;1417012038
44;1415938004
32;1415472481
36;1416901509
43;1416870013
67;1416582627
71;1416711505
28;1415438671
46;1416281506
94;1416115213
6;1416751498
19;1417305239
87;1417274577
41;1416884404
30;1415650474
66;1416772868
36;1416125114
8;1417127025
69;1415558782
76;1417227168
59;1417330083
10;1416506981
38;1415795224
3;1416944193
85;1416165354
23;1417361712
16;1417040341
48;1415447081
24;1416687543
62;1417407285
86;1416295173
62;1416473166
56;1416169480
45;1415871085
84;1415498699
77;1416129214
10;1416284099
65;1417047472
31;1417200606
85;1415919374
96;1416678867
63;1417414933
86;1417224828
5;1415884378
40;1417047609
48;1417399577
20;1415823857
75;1415784108
3;1416510329
2;1415958862
74;1417175677
32;1415536288
96;1415830177
16;1416779439
97;1415755537
50;1415777805
75;1416710275
80;1416974947
30;1415657503
89;1416161350
14;1416049555
40;1417376806
61;1416856443
42;1415885126
42;1415602311
33;1416378290
29;1417043027
60;1417150787
20;1415497358
15;1415728725
24;1417289631
33;1415807530
19;1417225373
84;1415515916
82;1415543794
87;1416466641
42;1415888946
82;1415792224
34;1416219942
12;1416670824
55;1417342145
60;1417181456
87;1417077312
7;1415888656
88;1415603748
40;1417249959
14;1417252603
57;1415879129
41;1416872544
6;1415923534
12;1416793186
72;1416198174
60;1415771672
60;1416005233
86;1415698941
19;1416845555
83;1415956159
92;1416452447
89;1416463985
23;1416460159
66;1416658345
15;1415493328
40;1416793373
29;1416934237
98;1417028241
96;1417134171
31;1417353953
7;1417379674
81;1416891823
95;1417170480
39;1415814902
34;1416973012
42;1416966487
14;1417166907
69;1416986924
13;1416712861
44;1416729556
18;1416197641
39;1416411382
62;1415668629
30;1416640462
80;1415923051
14;1415579956
69;1415609628
78;1416739479
91;1417083102
100;1416812338
30;1416445010
52;1416692278
35;1415574186
66;1416198933
53;1416441534
34;1415623932
30;1417103133
34;1416908162
4;1415567294
10;1415476476
94;1417401434
17;1417169229
11;1416809048
68;1416377921
83;1416396458
26;1416272350
12;1417319883
58;1416081203
90;1415854219
74;1415610598
87;1416722939
4;1416514907
70;1417387233
75;1416584638
39;1415704251
97;1415841832
11;1415844228
23;1416685798
12;1416258052
63;1416093482
55;1416263036
99;1416508394
7;1417027774
18;1416951482
74;1416058955
47;1416683411
77;1415677012
96;1416062479
43;1416238635
54;1416223455
46;1417422904
65;1416286486
38;1416203691
92;1416594616
97;1416440822
56;1417112713
23;1417367252
83;1417080498
54;1416215798
2;1416305530
57;1416335975
92;1416071535
56;1415524813
32;1416211996
7;1415821573
98;1415996890
55;1416121517
90;1416818336
82;1417420697
89;1416092109
1;1415448062
58;1416169417
91;1416094572
50;1416737851
36;1416984669
65;1416755522
45;1417002239
66;1416990700
29;1416411416
33;1417246939
22;1415437114
83;1416607919
55;1416712003
15;1416872853
26;1416551802
24;1417295054
53;1417211420
1;1415656425
21;1417335303
100;1415848381
92;1416997907
13;1416029627
32;1415918839
51;1415577557
85;1415941199
10;1416119773
39;1417346353
47;1415709546
29;1416933331
49;1416706829
80;1415634480
90;1415895313
55;1416708402
80;1415760775
10;1415855475
82;1416517029
53;1416623054
96;1415659930
70;1415602391
97;1416258382
23;1416990426
44;1415604893
86;1416803916
31;1416570255
15;1417060779
62;1415530545
12;1417369076
26;1416562189
84;1417422511
91;1416156568
60;1417085436
85;1415606556
51;1415497038
44;1415984207
92;1415762382
100;1416081871
51;1415776762
71;1415563925
7;1415574925
88;1416706047
72;1416404123
99;1416841222
21;1417063891
64;1415754812
50;1416217841
22;1415920488
74;1416455231
98;1415715535
4;1417034568
50;1415942996
79;1416545049
45;1416781762
79;1416612021
63;1415925627
66;1416477260
40;1415763815
97;1417392868
29;1415566599
40;1415708722
85;1417257174
79;1416232308
45;1416440423
14;1416096627
27;1416264108
64;1415562829
39;1415825844
13;1416920253
52;1417386376
51;1416528846
30;1416116804
17;1417346392
89;1416588628
35;1417043981
92;1416431229
46;1416923302
16;1416749510
18;1417254334
27;1416824533
78;1416687667
69;1416072780
67;1416271031
36;1417390761
36;1416789219
51;1416322119
66;1416725942
14;1416505852
75;1416133859
46;1416743477
64;1417252878
85;1416658473
77;1416057565
23;1416064208
38;1417431304
87;1415939224
45;1416405317
7;1415863216
26;1417246315
49;1416025208
14;1416723602
42;1416477514
71;1416169192
11;1415996503
83;1417010053
92;1417345658
52;1416646049
27;1415813402
69;1417095814
83;1416094532
74;1416548638
48;1417125570
85;1416544394
14;1416710102
80;1416306406
99;1416886468
54;1415987928
81;1417314490
33;1416658813
34;1415676999
6;1416084277
82;1415797053
72;1416582473
34;1415875588
99;1416184974
34;1415949061
16;1416509611
80;1417235152
89;1415809967
33;1416243821
38;1416120472
89;1416254785
89;1415738607
6;1415709959
97;1415734151
8;1416091827
10;1416044680
89;1416515888
60;1416361044
99;1416631745
37;1417010341
81;1415766104
72;1417040051
83;1417090835
49;1415808537
37;1416064531
80;1416342733
35;1416282794
75;1417209434
43;1415673855
26;1416321264
13;1416588571
71;1417394696
9;1416760896
100;1415834224
60;1416810276
94;1417152608
55;1416591702
19;1417337016
98;1416210704
40;1415758967
40;1416908434
14;1416923191
99;1415556741
50;1416414015
75;1417165355
86;1416416748
66;1416863122
68;1416875595
32;1417160903
7;1416867443
16;1417010200
61;1416576073
48;1416899582
38;1417342619
91;1416062792
100;1415479185
46;1416675947
62;1415995724
82;1416868442
56;1416150379
12;1417237798
86;1416063175
78;1416966521
55;1417041163
82;1417196202
93;1416208854
44;1415940814
36;1416529607
34;1415807762
59;1415820227
13;1416416439
99;1416023750
100;1416544995
2;1416713372
9;1416488892
14;1416232361
4;1415837778
48;1417092705
18;1416479633
61;1416090737
87;1415536090
74;1415884022
70;1417356456
6;1416550628
55;1415639475
82;1416254158
24;1417433979
48;1416970191
89;1416982964
48;1416407458
74;1416753030
96;1415658602
36;1415796053
12;1416291530
77;1416593112
70;1416807383
39;1417150756
59;1415829592
15;1415769747
44;1415982186
48;1416672065
86;1417030879
27;1416992765
5;1415912496
73;1416057595
87;1417353918
24;1416788071
77;1415592484
48;1417007749
69;1417315707
4;1416818649
33;1417232771
64;1417377732
2;1415792431
73;1416975752
72;1417125547
67;1416788038
6;1416990868
24;1416801954
33;1417250313
3;1415996276
87;1416954865
71;1417165821
43;1417397048
29;1416209168
87;1416671037
45;1416378367
38;1416530431
77;1416283596
97;1416061392
35;1416624593
5;1416225041
31;1416908554
14;1417318182
18;1416535110
83;1417055206
73;1416418281
4;1416535428
59;1417039151
38;1417167258
69;1416729553
63;1417222273
24;1416572960
43;1415830555
52;1416459502
74;1417204455
3;1417312178
16;1417118500
90;1416542863
17;1415813375
98;1417318905
43;1415910329
98;1415625740
58;1417045930
49;1416605608
18;1415919297
32;1415696484
67;1416180130
15;1416656074
82;1416175070
93;1417038804
8;1416151779
63;1416890244
55;1416155833
64;1417084395
7;1417305612
19;1415986210
13;1415946785
20;1416446562
36;1416749494
68;1415934210
74;1416802956
59;1417383433
7;1416039360
95;1416854030
90;1417003811
81;1416751801
11;1415548080
22;1416895229
17;1415437206
24;1416403066
31;1415709220
27;1416198998
21;1415548919
66;1415685410
62;1417331336
76;1416296131
14;1415645404
71;1416014293
42;1417367334
38;1417146969
82;1415489828
80;1416841535
84;1417282292
75;1417382419
90;1416541008
51;1416447589
24;1416172116
95;1417123283
27;1416906231
39;1417333081
65;1416048044
43;1416201296
92;1417166775
25;1415551385
32;1416668344
46;1416032212
63;1417343946
30;1415873031
88;1417176711
6;1416611494
68;1416281152
65;1415638801
95;1415610555
87;1415543144
69;1415774380
5;1417099759
100;1416615022
39;1416397648
56;1416617334
81;1416704992
47;1415889804
17;1417275882
93;1416254560
37;1416401016
24;1415863836
19;1415484173
58;1416469707
79;1416086095
41;1415659117
60;1417078874
100;1417290941
2;1415729085
70;1417179837
13;1417329309
36;1416705336
63;1415529248
12;1416862238
10;1415466073
27;1415824849
51;1416690573
68;1416204719
14;1415840736
20;1416028870
23;1416654026
17;1416561873
55;1417161747
14;1416979747
92;1416008581
61;1416926007
84;1416678691
64;1416441433
87;1416950309
29;1417084084
31;1417028173
19;1415960255
71;1415551982
23;1415524237
82;1416214410
33;1416016841
51;1416663616
6;1416611465
59;1416390610
31;1415696417
94;1416684937
37;1416755171
78;1415787632
28;1416378172
42;1417380971
12;1415790442
19;1417329603
5;1416532831
60;1415620237
42;1417260253
57;1416977339
36;1416468355
54;1416559586
5;1415589194
30;1417234593
7;1415926140
53;1416660282
82;1416263670
32;1416223378
32;1416652740
28;1416896512
80;1416660702
70;1415448163
26;1416513446
60;1416057135
82;1415538307
3;1416969036
62;1416422380
6;1417378724
99;1415657220
45;1416132816
15;1417145683
86;1417068913
11;1415824114
13;1416484302
4;1416473964
39;1415450815
61;1415582621
97;1417115667
79;1415863368
79;1416579149
47;1416562757
15;1416974255
16;1416791884
18;1417081217
88;1416394678
9;1416475994
13;1416208501
96;1416654786
73;1415692605
85;1416228027
19;1416956117
82;1416115464
8;1416770405
13;1416614963
29;1417099105
92;1416377665
81;1417365051
46;1416915229
3;1415438385
29;1416530476
41;1416772246
10;1417150843
82;1416400320
14;1415537573
92;1416768429
8;1416944984
98;1416177714
93;1415789701
34;1416060888
67;1416842358
84;1416293640
65;1417255542
58;1415444851
78;1415623078
